entity,method_cnt,method_post,protocol_1_0,status_major,status_404,status_499,status_cnt,path_same,path_xmlrpc,ua_cnt,has_payload,bytes_avg,bytes_std,cluster_kmeans,cluster_dbscan,pca_1,pca_2,cluster,tsne-2d-one,tsne-2d-two
162.243.149.26,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
34.78.249.41,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
107.170.227.4,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
74.50.80.82,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
45.200.14.55,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,6.304215895807968e-06,1.047741818079376e-06,1,0,0.20805859763277199,-0.04739718801220853,1,-0.4918832,17.586592
170.64.161.168,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-1.6782033,-5.4456496
54.245.146.6,0.6666666666666666,0.1933333333333333,False,0.0,0.0,False,0.33333333333333337,0.0266666666666666,0.0,0.15384615384615385,True,1.0907199277893734e-05,2.037094122273027e-06,1,0,0.6619233194493744,0.06914955064777237,2,15.647847,-0.39809588
211.231.103.94,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.010126608729495983,0.0,0,2,-0.5898526298689354,0.7379610988084542,3,-25.332577,28.42599
27.0.238.68,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,0.5,0.0,0.0,True,4.4088751254088054e-05,1.442783248467467e-05,0,2,-0.12161245381816226,0.8925734031954529,3,-5.3113604,41.553123
211.231.103.91,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,7.418323015325756e-06,0.0,0,2,-0.5899068747487164,0.7379469532966026,3,-16.323153,29.329016
27.0.238.118,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.00041863254349490327,0.0,0,2,-0.5899046703958919,0.7379475281287182,3,-30.042154,35.62801
107.170.244.26,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
205.210.31.35,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,2,-0.58990654437984,0.7379470394473484,3,-28.953053,38.389233
27.0.238.186,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,7.418323015325756e-06,0.0,0,2,-0.5899068747487164,0.7379469532966026,3,-16.323153,29.329016
205.210.31.20,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.894701,-32.322075
54.235.20.33,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.6248822863459025e-06,0.0,0,0,-0.28002841610062595,-0.20805969046029313,1,-21.19639,-3.5337062
198.199.93.43,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
116.49.190.137,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.3333333333333333,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.3443637692731962,-0.001891182234747156,1,9.983683,29.086409
211.231.103.106,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,7.418323015325756e-06,0.0,0,2,-0.5899068747487164,0.7379469532966026,3,-16.323153,29.329016
45.55.0.36,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
198.235.24.44,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
168.232.15.75,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
106.246.235.110,0.3333333333333333,0.0,False,0.0,0.0,False,0.5,0.1304347826086956,0.0,0.15384615384615385,True,0.051924664774224284,0.061377874747695384,1,0,0.5979284702120522,0.0738078064696712,-1,14.897262,7.312917
118.235.33.10,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.5,0.0,0.07692307692307693,True,0.06176419657195965,0.017811065653954267,1,0,0.19046232446554376,-0.055975966568353255,1,1.250157,32.09353
35.203.210.56,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
118.235.32.60,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.2941176470588235,0.0,0.0,True,0.029938925888490894,0.01813079992496603,1,0,0.40114764376102957,0.016334824157835347,1,12.857056,18.867443
210.119.184.11,0.3333333333333333,0.0,False,0.0,0.0,False,0.5,0.1842105263157894,0.0,0.07692307692307693,True,0.07507410181291402,0.05847871910681183,1,0,0.5459048570836167,0.059855706865084075,-1,13.470136,7.7100396
35.93.155.80,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.15384615384615385,True,1.4007859027107792e-05,3.544147068299113e-06,1,0,0.21159011475463824,-0.052695400200313554,1,-1.5234318,24.35021
35.203.211.244,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
183.136.225.32,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
205.210.31.10,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,46.300076,6.678397
128.14.141.34,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,2.301582268857478e-05,0.0,0,0,-0.27826259195620623,-0.21070877903835866,1,10.5692215,-45.039238
130.211.54.158,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
148.63.16.103,0.6666666666666666,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,4.578708527774322e-06,1.657142671452074e-07,1,0,0.2197509469326613,-0.09953117859336996,2,20.788336,-17.86977
80.94.92.60,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
68.67.203.181,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,4.999895365640803e-06,0.0,0,0,-0.2782626885322932,-0.21070880422263746,1,-4.7093987,-1.4677962
104.248.160.112,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
183.97.199.111,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
35.216.195.189,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
103.206.115.91,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,1,-0.20599129366137786,-0.26973601129688834,0,32.199005,-23.583387
35.216.135.199,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.2222222222222222,0.0,0.0,True,1.2007598954802822e-05,7.934871990628525e-06,1,0,0.48801494057009825,0.04454249146191364,1,13.006922,12.433474
198.199.113.61,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
180.242.70.55,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
193.34.172.14,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
198.235.24.42,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
185.34.22.25,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
205.210.31.173,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,2,-0.58990654437984,0.7379470394473484,3,-28.953053,38.389233
198.199.118.122,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
64.62.197.105,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,1.4007859027107792e-05,3.544147068299113e-06,1,0,0.20982438383600374,-0.05004628731163192,1,-1.9785671,20.882837
64.62.197.100,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
83.143.86.62,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
211.231.103.93,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,7.418323015325756e-06,0.0,0,2,-0.5899068747487164,0.7379469532966026,3,-16.323153,29.329016
1.225.35.100,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,0.0032042535957662924,0.0,0,0,-0.2782455386294455,-0.21070433201890207,1,13.994358,-32.493847
54.92.214.86,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,1.4007859027107792e-05,3.544147068299113e-06,1,0,0.20805865291736927,-0.047397174422950286,1,0.86895406,16.985258
167.172.28.55,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.6666666666666666,0.0,0.0,True,3.235439537331331e-05,1.0610548680702147e-05,0,2,-0.25791772523656226,0.847067373011164,3,-9.556175,41.632767
62.233.50.179,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,43.80717,3.123997
192.241.197.17,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-19.24092,1.5606185
54.87.30.235,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,1.4007859027107792e-05,3.544147068299113e-06,1,0,0.20982438383600374,-0.05004628731163192,1,0.107607424,19.922169
54.80.185.234,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.15384615384615385,True,2.527121027198884e-05,1.0378771636692574e-05,1,0,0.21159021343039383,-0.05269537673369697,1,-2.8654952,24.099302
5.196.102.72,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.6248822863459025e-06,0.0,0,0,-0.28002841610062595,-0.20805969046029313,1,-19.428919,-4.101683
167.94.145.60,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,8.753440002455201e-05,5.893973192642672e-05,1,0,0.38395026601763027,0.01018123636769982,1,8.921416,11.621686
34.212.35.93,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
83.19.224.190,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
35.203.210.227,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
64.62.197.169,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
198.235.24.27,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,2,-0.58990654437984,0.7379470394473484,3,-28.953053,38.389233
111.91.178.253,0.3333333333333333,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,2.4999476828204013e-06,9.835943598296181e-07,1,0,0.2450771410859466,-0.0782353530422273,5,22.396475,-22.821371
162.216.150.52,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.40693,-29.88267
54.190.52.194,0.6666666666666666,0.327485380116959,False,0.0,0.0,False,0.0,0.023391812865497,0.0,0.07692307692307693,True,5.0035502599139315e-06,1.8749271100424003e-08,1,0,0.6335712461777943,0.05246517017100129,2,19.323006,-2.4903605
167.71.111.142,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,1,-0.20599129103940272,-0.2697360106131523,0,30.079046,-23.09681
51.254.59.113,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
198.235.24.30,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
183.136.225.9,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.25,0.0,0.07692307692307693,True,0.0001244199505729773,6.761934909768172e-05,1,0,0.44397240650761965,0.027267130592452324,1,15.736879,22.75355
64.62.197.214,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
64.62.197.212,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
103.149.192.85,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,2.301582268857478e-05,0.0,0,0,-0.27826259195620623,-0.21070877903835866,1,10.5692215,-45.039238
37.186.113.9,0.3333333333333333,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,2.4999476828204013e-06,9.835943598296181e-07,1,0,0.2450771410859466,-0.0782353530422273,5,22.396475,-22.821371
45.140.17.16,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,43.80717,3.123997
192.241.219.29,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
192.241.220.52,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
103.102.231.4,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.25,0.0,0.23076923076923078,True,4.999895365640803e-06,0.0,1,0,0.42770998856933723,0.015932543505812143,1,16.160158,28.619528
180.75.61.229,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,0.1666666666666666,0.0,0.0,True,5.6248822863459025e-06,0.0,1,2,0.19058335481999822,0.995657588018251,3,-3.4807231,44.6417
81.31.149.134,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.0833333333333333,0.0,0.0,True,5.6248822863459025e-06,0.0,1,0,0.5785108470002602,0.07542201049125602,1,23.397999,20.742376
180.149.125.166,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,4.999895365640803e-06,0.0,0,0,-0.2782626885322932,-0.21070880422263746,1,-4.7093987,-1.4677962
205.210.31.68,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
209.222.252.91,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.894701,-32.322075
54.245.26.193,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,4.157521689907841e-06,0.0,0,1,-0.2042255646363923,-0.27238512467937936,0,31.429363,-21.611702
187.146.112.25,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.0,0.0,0,0,-0.28002844625334095,-0.20805969832325802,1,-45.00371,12.665153
35.203.210.138,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.894701,-32.322075
35.203.211.207,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.894701,-32.322075
185.224.128.199,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,2.301582268857478e-05,0.0,0,0,-0.27826259195620623,-0.21070877903835866,1,10.5692215,-45.039238
198.235.24.150,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.3333333333333333,0.0,0.0,True,2.6023006133126858e-05,1.196976321890844e-05,1,2,0.05427834411276861,0.9501516205876802,3,-4.926069,43.60079
87.236.176.79,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
87.236.176.184,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
87.236.176.62,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.00041863254349490327,0.0,0,0,-0.28002620213389234,-0.2080591131211452,1,-28.712847,-24.408735
188.166.26.88,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
185.181.61.115,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,4.999895365640803e-06,0.0,0,0,-0.2782626885322932,-0.21070880422263746,1,-4.7093987,-1.4677962
185.180.143.189,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,2.301582268857478e-05,0.0,0,0,-0.27826259195620623,-0.21070877903835866,1,10.5692215,-45.039238
165.154.210.7,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,1,-0.20599129366137786,-0.26973601129688834,0,32.199005,-23.583387
167.248.133.127,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,8.753440002455201e-05,5.893973192642672e-05,1,0,0.38395026601763027,0.01018123636769982,1,8.107593,12.599433
167.94.138.36,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,8.753440002455201e-05,5.893973192642672e-05,1,0,0.38395026601763027,0.01018123636769982,1,9.334101,13.044572
106.113.188.192,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,0,-0.2800280761178404,-0.2080596018025149,1,-31.894701,-32.322075
205.210.31.110,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,2,-0.58990654437984,0.7379470394473484,3,-28.953053,38.389233
150.255.121.59,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.904746806572434e-05,0.0,0,2,-0.58990654437984,0.7379470394473484,3,-28.953053,38.389233
121.56.26.19,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
123.245.24.61,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,0.00041863254349490327,0.0,0,0,-0.27826047121525793,-0.21070822600982686,1,14.485092,-33.819195
31.58.240.214,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
52.41.114.203,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,2.301582268857478e-05,0.0,0,0,-0.27826259195620623,-0.21070877903835866,1,10.5692215,-45.039238
194.187.176.236,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
194.187.176.45,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.00041863254349490327,0.0,0,0,-0.28002620213389234,-0.2080591131211452,1,-28.712847,-24.408735
64.62.197.201,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,2.301582268857478e-05,0.0,0,0,-0.2800283228748408,-0.20805966614967694,1,-20.757298,-28.853947
64.62.197.211,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,4.999895365640803e-06,0.0,0,0,-0.2782626885322932,-0.21070880422263746,1,-4.7093987,-1.4677962
64.62.197.204,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-19.24092,1.5606185
64.62.197.203,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,0,-0.28002841945092755,-0.2080596913339558,1,-21.683462,0.6285756
45.79.213.144,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.999895365640803e-06,0.0,0,1,-0.20599129103940272,-0.2697360106131523,0,30.079046,-23.09681
64.62.197.82,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
52.11.14.19,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,1.3763298927701448e-05,3.6403682556737495e-06,1,0,0.20805865214555253,-0.047397174656108536,1,1.5715498,18.215176
59.178.20.80,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.904746806572434e-05,0.0,0,0,-0.27826234519920606,-0.21070871469119654,1,18.908464,-39.29413
152.32.216.168,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,2.462810778836475e-05,1.2376101957919326e-05,1,0,0.3839496678854032,0.010181095824494812,1,8.630847,10.102356
165.154.182.53,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.25,0.0,0.3076923076923077,True,0.00011291203922868991,6.950655493016494e-05,1,0,0.44926954814914116,0.019319777971764228,1,18.356958,27.217236
34.201.126.135,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,1.4007859027107792e-05,3.544147068299113e-06,1,0,0.20982438383600374,-0.05004628731163192,1,-3.285226,21.885544
159.203.224.38,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
205.210.31.225,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,43.80717,3.123997
103.125.146.54,0.6666666666666666,0.4,False,0.0,0.0,False,0.16666666666666666,0.4,0.0,0.07692307692307693,True,3.086891921395626e-05,1.2265084229044783e-05,1,0,0.3060062715228343,-0.062438219777440726,2,17.993958,-12.755485
103.125.146.38,0.6666666666666666,0.7142857142857143,False,0.0,0.0,False,0.0,0.1428571428571428,0.0,0.15384615384615385,True,5.35703074890086e-06,1.2168824323307737e-07,1,0,0.5520847368035278,-0.01098534659740433,2,27.632444,-10.069122
103.125.146.49,0.6666666666666666,0.3333333333333333,False,0.0,0.0,False,0.0,0.3333333333333333,0.0,0.15384615384615385,True,5.416553312777536e-06,1.1591770696206067e-07,1,0,0.34548234778699344,-0.04639489435234143,2,21.144207,-9.094648
103.125.146.70,0.6666666666666666,0.6666666666666666,False,0.0,0.0,False,0.0,0.3333333333333333,0.0,0.15384615384615385,True,5.416553312777536e-06,1.1591770696206067e-07,1,0,0.3701613905908352,-0.06695366744540691,2,26.185045,-11.591868
103.125.146.46,0.6666666666666666,0.5,False,0.0,0.0,False,0.0,0.1666666666666666,0.0,0.23076923076923078,True,5.520717799561719e-06,9.164099378601727e-08,1,0,0.5156856483664236,-0.007781266223636784,2,25.325626,-7.273913
103.125.146.40,0.6666666666666666,0.3333333333333333,False,0.0,0.0,False,0.0,0.3333333333333333,0.0,0.15384615384615385,True,5.416553312777536e-06,1.1591770696206067e-07,1,0,0.34548234778699344,-0.04639489435234143,2,21.144207,-9.094648
